10055,PR0266,151
10055,PR0632,190
10056,IC0269,67
10056,IC0273,60
10057,OG0933,40
10058,IC0292,63
10059,PT0161,61
10059,IC0653,26
10059,IC0654,26
10059,IC0655,26
10059,IC0656,26
10059,IC0657,26
10059,IC0702,26
10060,OG0263,2
10060,IC0273,60
10060,IC0281,64
10060,IC0283,65
10060,IC0292,63
10061,DE0144,201
10061,DE0150,200
10061,DE0908,200
10061,DE0151,200
10062,ID0283,6
10062,ME0145,4
10062,ME0156,1
10062,ME0157,1
10062,ME0158,4
10062,OG0260,7
10063,ME0145,3
10063,OG0134,13
10063,OG0136,9
10063,OG0137,3
10064,EC0243,1
10065,EC0235,5
10065,ME0145,4
10065,OG0127,13
10065,OG0134,11
10065,OG0135,23
10065,OG0136,8
10065,OG0137,35
10066,EC0235,6
10066,ME0242,6
10067,CM0218,5
10068,EC0103,4
10068,EC0235,4
10068,OG0137,33
10069,DE0916,1
10070,OG0136,9
10070,OG0137,35
10070,OG0263,2
10070,OG0124,9
10071,PT0002,1
10072,OG0260,8
10072,PR0246,151
10072,PR0253,152
10072,MA0022,1
10073,IM0242,73
10074,OG0137,3
10074,EC0235,3
10074,OG0136,9
10075,IC0281,64
10075,IC0271,63
10075,IC0283,64
10075,IC0269,66
10075,IC0273,61
10076,ST0241,65
10077,CM0232,3
10077,OG0276,57
10077,ST0256,31
10078,DE0072,1
10078,DE0151,200
10078,DE0908,200
10078,PR0311,157
10079,CS0056,2
10079,CS0217,2
10079,CS0218,2
10079,CS0219,113
10079,ME0058,1
10079,CS0216,1
10079,CS0923,2
10080,HL0229,1
10080,CS0056,2
10080,CS0216,2
10080,CS0217,2
10080,CS0218,2
10080,CS0219,113
10080,ME0058,3
10081,OG0124,3
10082,FI0158,25
10082,EC0235,7
10082,FI0155,24
10082,OG0136,9
10082,OG0137,2
10083,ME0172,2
10084,OG0124,8
10085,OG0124,3
10086,CM0235,1
10087,CS0219,113
10087,CS0216,1
10087,CS0217,2
10087,CS0218,2
10087,CS0220,21
10087,ME0070,7
10088,DE0673,1
10088,DE0139,208
10088,DE0677,1
10088,DE0908,200
10088,DE0914,1
10088,DE0680,1
10089,NI0255,2
10090,CM0235,1
10090,IP0231,1
10090,CM0232,10
10090,ME0156,1
10091,CM0055,51
10091,CM0085,1
10091,CM0091,1
10091,IP0243,51
10091,ST0246,31
10092,CO0127,41
10092,CO0149,43
10092,EC0103,6
10092,EC0243,3
10092,FI0116,38
10092,FI0131,25
10092,CO0127,41
10092,CO0149,43
10092,CO0220,41
10092,CO0223,41
10092,EC0103,6
10092,FI0116,24
10093,PT0305,112
10094,DE0915,2
10095,DF0239,2
10095,IC0263,64
10095,IC0272,62
10095,IC0282,61
10095,IC0266,73
10095,IC0267,63
10095,IC0276,60
10096,CS0029,1
10096,CS0061,2
10097,PT0302,302
10097,ID0283,2
10097,ME0145,5
10097,ME0156,1
10097,ME0157,5
10097,ME0158,4
10097,ME0159,6
10098,PT0305,112
10098,CS0240,1
10098,HL0229,1
10098,CS0211,1
10098,CS0212,1
10098,CS0213,1
10098,CS0220,20
10098,HL0555,3
10098,HL0591,4
10099,CM0235,4
10100,OG0261,7
10100,OG0264,2
10100,IC0266,74
10100,IC0270,70
10100,OG0263,2
10100,IC0266,65
10100,IC0270,67
10100,IC0271,69
10100,IC0273,60
10100,IC0275,61
10100,PT0113,9
10101,CM0244,2
10101,ME0145,5
10101,ME0157,1
10101,ME0158,4
10101,ME0159,4
10101,CM0235,1
10101,ID0283,3
10102,DE0908,200
10103,CM0232,6
10103,CM0245,2
10104,CS0239,1
10104,DE0084,14
10104,HL0356,2
10104,HL0357,1
10104,PR0311,159
10104,CM0329,2
10104,CS0025,3
10104,CS0240,1
10104,CS0251,2
10104,GP0077,1
10105,EC0235,7
10105,ME0145,5
10106,MU0406,183
10106,MU0498,205
10106,MU0499,183
10106,MU0629,185
10107,OG0126,995
10107,EC0243,8
10107,NI0191,28
10107,NI0280,11
10107,NI0283,10
10108,CS0217,2
10108,CS0220,20
10109,CM0235,2
10110,CM0235,4
10110,IP0674,51
10110,IP0694,51
10110,CM0244,3
10111,ID0283,2
10111,ID0600,717
10111,ID0601,617
10111,ID0602,617
10111,ID0603,617
10112,IM0242,73
10112,IM0247,72
10113,IC0269,70
10113,IC0273,60
10113,OG0262,1
10113,IC0292,64
10113,OG0261,2
10113,IC0273,60
10113,IC0281,62
10114,DE0072,1
10114,DE0144,201
10114,DE0151,200
10114,DE0915,1
10114,CT0310,83
10114,DE0140,200
10114,DE0908,200
10114,OG0591,65
10115,DE0908,200
10115,DE0916,1
10116,EC0235,6
10116,EC0243,14
10116,OG0127,15
10116,OG0135,27
10116,OG0136,8
10116,OG0137,34
10116,OG0260,1
10116,NI0039,12
10116,OG0124,3
10116,OG0262,6
10116,OG0263,5
10116,OG0264,3
10116,ME0242,8
10116,OG0261,5
10117,EC0243,4
10117,OG0124,8
10117,OG0125,7
10117,OG0128,1
10117,OG0135,15
10117,OG0137,33
10117,EC0235,8
10117,ME0145,5
10117,OG0127,4
10117,OG0134,16
10117,OG0136,9
10118,DE0140,201
10118,DE0142,201
10118,DE0653,255
10119,NI0281,1
10119,PT1001,1
10119,NI0191,22
10119,NI0243,11
10119,NI0257,2
10120,DE0916,1
10120,DE0139,209
10121,DE0162,101
10121,IC0271,66
10121,IC0273,61
10121,IC0290,64
10121,IC0653,26
10121,IC0654,26
10121,IC0656,26
10121,IC0657,26
10121,IC0702,26
10122,DE0072,1
10122,DE0144,201
10122,DE0151,200
10122,DE0908,200
10123,NI0251,2
10123,NI0280,11
10123,NI0191,22
10123,NI0283,10
10124,OG0124,3
10124,FI0140,8
10124,OG0127,3
10124,OG0133,87
10124,OG0137,35
10125,EC0235,6
10125,OG0124,3
10125,OG0124,6
10126,CM0218,10
10126,FI0139,4
10126,ME0145,4
10126,CM0218,9
10126,ME0156,1
10126,ME0157,4
10126,OG0124,3
10127,EC0235,1
10127,OG0136,9
10127,OG0263,3
10127,PT1001,1
10127,OG0124,3
10128,EC0103,4
10128,EC0235,1
10128,ME0145,5
10128,ME0242,1
10128,OG0136,8
10128,OG0137,35
10128,PT1001,1
10128,CT0310,83
10128,DE0162,101
10128,EC0243,14
10128,HL0555,2
10129,FI0155,23
10130,MU0464,183
10130,MU0465,187
10130,MU0483,183
10130,MU0757,183
10130,PT0113,1
10130,MU0474,183
10130,MU0475,183
10130,MU0484,183
10130,MU0758,183
10131,BU0220,23
10131,MU0628,183
10131,MU0629,183
10131,MU0499,183
10131,MU0498,203
10132,IM0233,72
10132,IP0249,66
10132,IP0250,57
10132,PR0311,157
10132,PT0113,38
10132,ST0241,65
10132,PT0152,51
10133,ID0283,8
10134,IC0292,63
10135,PT0161,61
10135,IC0653,26
10135,IC0654,26
10135,IC0655,26
10135,IC0656,26
10135,IC0657,26
10135,IC0269,66
10135,IC0282,65
10136,PT0999,1
10136,NI0191,28
10136,NI0257,1
10137,FI0224,24
10137,NI0223,18
10137,PT0113,28
10137,PT0113,8
10138,DE0161,1
10139,BU0220,29
10139,CM0245,2
10140,PR0253,152
10141,DF0239,26
10142,DF0239,2
10142,IC0271,69
10142,IC0273,61
10142,IC0656,24
10143,DE0151,200
10143,GP0023,2
10143,GP0024,1
10144,PS0346,1
10145,EC0215,21
10145,EC0251,5
10145,ME0104,3
10145,OG0262,1
10145,DE0084,9
10145,EC0200,1
10146,IP0246,52
10146,IP0253,5
10146,CM0243,2
10146,IM0234,72
10146,IP0243,52
10147,IP0257,161
10147,IP0256,162
10148,ID0283,6
10148,IP0694,51
10149,IP0256,162
10149,IP0257,161
10149,ST0241,61
10150,ME0243,1
10150,ME0244,1
10150,OG0261,9
10151,PT0020,1
10151,PT0999,1
10152,HL0558,1
10152,MU0406,183
10152,MU0474,184
10152,MU0499,183
10152,HL0555,15
10152,MU0474,183
10153,PT0307,1
10153,PS0333,1
10153,PS0334,1
10153,PS0335,1
10154,PT0307,1
10155,ME0156,1
10155,ME0157,5
10155,ME0158,5
10155,PS0333,1
10155,PS0334,1
10155,PS0335,1
10155,PS0336,1
10156,HL0591,99
10156,DE0161,1
10157,OG0349,1
10157,OG0351,1
10157,OG0352,1
10157,PT0113,9
10157,PT0020,1
10158,ID0266,167
10158,ID0283,8
10158,IP0661,2
10158,IP0662,2
10158,IP0663,2
10158,IP0665,2
10159,PT0999,1
10160,FI0140,9
10160,OG0136,8
10161,NI0039,12
10161,NI0251,1
10161,PT0113,23
10162,ID0262,168
10162,IP0283,2
10162,PT0113,16
10162,PT0302,302
10163,ME0058,3
10164,OG0280,2
10164,OG0281,1
10164,CO0135,33
10164,CO0135,55
10164,OG0282,1
10164,OG0283,2
10165,PT0020,1
10165,EC0235,7
10165,OG0136,9
10165,OG0137,2
10165,OG0349,1
10166,DE0084,20
10166,HL0593,4
10166,OG0261,2
10166,OG0263,2
10167,IC0290,61
10167,IC0292,61
10167,PT0113,25
10167,IC0273,60
10167,IC0283,64
10167,PT0161,61
10168,CM0232,13
10168,ID0280,163
10168,CM0232,12
10168,ID0251,52
10169,CM0245,3
10169,PT0113,39
10169,ST0257,32
10169,ST0262,32
10169,ST0275,32
10169,ST0277,32
10169,PT0131,1
10170,IM0242,72
10170,IM0250,71
10170,OG0263,4
10171,PS0336,1
10172,OG0261,1
10173,ID0283,9
10173,IP0670,51
10173,IP0671,51
10173,IP0672,51
10173,IP0674,51
10173,IP0694,51
10173,ME0070,3
10174,PT0204,111
10174,GP0021,1
10174,GP0022,1
10175,IC0263,64
10175,IC0267,66
10175,IC0276,60
10175,IC0283,65
10175,IC0263,64
10175,IC0266,65
10175,IC0267,67
10175,IC0290,61
10176,MU0405,183
10177,PT0181,1
10178,PT0181,1
10178,CM0231,11
10178,CT0258,81
10179,DF0239,4
10180,CM0232,12
10180,OG0262,1
10180,CM0235,2
10180,OG0261,5
10180,OG0263,2
10180,ID0283,1
10181,PT0171,71
10181,GP0039,11
10181,IC0682,142
10181,ID0231,163
10181,ID0615,192
10181,IM0245,75
10181,IM0601,87
10181,IM0607,87
10182,HL0591,22
10182,PR0250,151
10182,PR0255,151
10182,PR0629,190
10182,PR0251,99
10183,IP0258,53
10183,OG0263,6
10183,IP0244,56
10183,IM0233,995
10183,ST0241,62
10183,IM0233,73
10184,OG0263,3
10184,IM0250,71
10184,IM0242,72
10185,CT0248,82
10185,CT0254,81
10185,CT0255,82
10186,PT0204,111
10186,DE0042,201
10186,GP0021,1
10186,GP0022,1
10186,GP0023,2
10187,CM0036,1
10187,CS0029,3
10187,CS0057,3
10187,CM0028,4
10187,CS0056,1
10187,PT0113,32
10188,PT0308,1
10188,ME0243,3
10188,ME0244,1
10188,OG0261,1
10189,CT0246,81
10189,CT0254,81
10189,CT0258,81
10190,PT0302,302
10190,ID0283,4
10190,ID0600,718
10190,ID0601,618
10190,ID0602,618
10190,ID0603,618
10191,DE0908,200
10192,CM0244,995
10192,CT0258,1
10192,OG0261,2
10192,CM0232,2
10192,CM0244,5
10192,OG0263,5
10193,EC0246,2
10194,HL0555,2
10194,ID0283,11
10194,ID0600,617
10194,ID0602,617
10194,OG0260,5
10194,ID0601,718
10194,ID0603,718
10195,OG0263,4
10196,IP0258,53
10196,IP0702,1
10196,IP0703,1
10197,HL0593,4
10197,ME0237,2
10197,PT0113,22
10197,EC0103,3
10197,PT0308,1
10198,DE0084,20
10198,OG0260,5
10198,OG0261,5
10198,OG0262,4
10198,OG0263,6
10198,OG0264,4
10199,ST0830,33
10199,ST0741,32
10200,CM0244,5
10200,OG0263,6
10201,ME0243,3
10201,ME0244,2
10201,NI0247,12
10201,OG0261,7
10202,IC0269,68
10202,IC0281,64
10202,IC0292,64
10202,IC0293,63
10203,PT0302,302
10203,ID0283,3
10203,ME0145,3
10203,ME0156,1
10203,ME0158,4
10204,DE0084,2
10204,GP0030,3
10204,HL0593,4
10204,OG0261,7
10205,ME0157,5
10206,PT0161,61
10206,IC0273,60
10206,OG0260,5
10206,OG0261,10
10206,OG0263,2
10206,OG0264,2
10207,CM0244,6
10207,EC0255,2
10208,CM0245,2
10208,ID0231,162
10208,IM0245,73
10208,IM0247,72
10208,IM0607,71
10208,OG0276,57
10208,PT0113,14
10208,PT0171,71
10209,ME0243,3
10209,ME0244,2
10209,OG0261,9
10210,ME0243,2
10210,ME0244,2
10210,OG0261,7
10211,PT0302,302
10211,ME0156,1
10211,ID0283,10
10211,ME0145,3
10212,EC0215,21
10212,EC0244,1
10212,OG0262,1
10212,PT1001,1
10212,EC0200,1
10212,EC0246,2
10213,IC0269,67
10213,IC0271,61
10213,IC0274,62
10213,IC0290,61
10213,PT0113,23
10213,IC0273,61
10213,IC0283,61
10213,PT1001,1
10213,IC0269,70
10214,DE0070,1
10214,DE0135,201
10214,DE0151,200
10214,DE0908,200
10214,DE0135,201
10215,CM0244,995
10215,GP0038,2
10215,IM0260,161
10215,OG0260,4
10215,ID0600,618
10215,ID0601,718
10215,ID0602,718
10215,ID0603,718
10215,ID0283,3
10216,ME0243,3
10216,ME0244,1
10216,OG0261,3
10216,PT1001,1
10217,IC0273,61
10218,CM0244,1
10218,ID0262,170
10218,IP0283,2
10218,PT0113,1
10218,CM0244,995
10218,PT0302,302
10219,IC0266,73
10219,IC0271,62
10219,IC0273,61
10219,IC0282,62
10219,IC0283,61
10220,OG0136,8
10220,OG0137,2
10220,OG0261,2
10220,CS0045,5
10220,ME0070,7
10220,OG0263,3
10221,IC0269,67
10221,IC0682,142
10221,IC0695,142
10221,IC0281,62
10221,IC0292,66
10221,IC0695,142
10222,DE0070,1
10222,DE0151,200
10222,DE0908,200
10222,DE0916,1
10223,ID0261,187
10223,ID0265,162
10223,ID0266,165
10223,CM0230,3
10223,ID0265,161
10223,IP0283,3
10223,ID0262,171
10224,FI0131,26
10224,FI0224,23
10224,MU0400,24
10224,NI0253,1
10224,PR0312,157
10225,PT0191,1
10225,FI0158,26
10225,FI0159,10
10225,NI0191,22
10226,IC0293,63
10226,IC0656,24
10226,IC0657,24
10226,IC0702,24
10227,IC0271,69
10227,IC0281,64
10227,IC0283,65
10227,IC0292,64
10227,IC0622,21
10227,IC0659,21
10227,IC0273,61
10227,IC0293,63
10227,IC0661,21
10227,IC0682,142
10228,DE0151,200
10228,GP0021,1
10228,GP0022,1
10228,GP0023,1
10228,DE0916,1
10228,DE0908,200
10229,DE0075,1
10229,DE0079,1
10229,DE0134,205
10229,DE0143,200
10229,DE0145,202
10229,DE0147,209
10229,DE0151,200
10229,DE0161,1
10229,HL0555,996
10230,ME0145,5
10230,OG0127,3
10230,OG0133,88
10230,OG0134,13
10230,OG0136,8
10231,ME0070,3
10231,ME0235,2
10231,HL0591,5
10231,DE0084,11
10232,OG0135,15
10232,PT0113,13
10232,OG0125,5
10232,OG0127,4
10232,OG0134,16
10232,ME0145,5
10232,OG0136,9
10232,OG0137,1
10232,PT1001,1
10232,EC0235,7
10233,PT0020,1
10233,EC0243,1
10233,OG0133,88
10233,OG0134,11
10234,DE0152,203
10234,GP0023,2
10234,GP0024,1
10234,GP0031,1
10234,OG0124,1
10234,OG0136,8
10235,EC0235,8
10235,ME0145,3
10235,ME0157,5
10235,ME0158,1
10235,NI0298,1
10235,OG0127,13
10235,OG0136,8
10235,OG0137,30
10236,EC0235,8
10236,ME0145,3
10236,OG0133,87
10236,OG0134,2
10236,OG0127,1
10236,OG0135,25
10236,OG0136,9
10236,OG0137,3
10237,OG0284,2
10238,EC0235,2
10238,EC0243,12
10238,FI0140,7
10238,OG0137,30
10238,OG0347,46
10238,ME0156,1
10238,OG0124,3
10238,OG0126,6
10239,ME0145,3
10239,OG0127,16
10239,OG0135,14
10239,PT1001,1
10239,EC0235,1
10239,OG0136,9
10239,OG0137,3
10240,EC0243,4
10240,CM0218,15
10240,FI0140,7
10240,EC0235,5
10240,OG0136,9
10240,OG0137,2
10241,PT0020,1
10241,OG0136,9
10241,OG0137,34
10241,OG0283,2
10241,OG0284,1
10241,EC0235,8
10242,CM0218,995
10242,ME0253,2
10242,OG0124,8
10242,OG0125,7
10242,OG0128,8
10242,OG0131,7
10242,OG0133,84
10242,PT0113,13
10242,EC0235,8
10242,ME0145,5
10242,OG0136,9
10242,OG0137,30
10242,PT1001,1
10243,MU0400,24
10244,EC0235,2
10244,EC0243,1
10245,DE0710,1
10245,DE0908,200
10245,DE0915,1
10246,CO0143,41
10246,OG0127,1
10246,CO0183,41
10247,IM0242,71
10248,EC0103,5
10248,FI0131,22
10248,OG0127,2
10248,OG0284,2
10248,OG0347,53
10248,EC0243,7
10248,FI0139,10
10248,FI0140,3
10248,NI0298,2
10248,OG0126,2
10248,PT0113,35
10249,DE0070,1
10249,DE0914,1
10250,PS0333,1
10250,PS0336,1
10251,PS0344,2
10251,PS0329,1
10252,EC0103,2
10252,EC0235,5
10252,FI0139,4
10252,EC0243,4
10252,FI0140,3
10252,NI0298,2
10252,OG0136,9
10252,OG0137,3
10252,OG0124,9
10253,CS0056,1
10253,CS0223,1
10253,CS0224,1
10253,CS0225,1
10254,FI0139,10
10254,OG0134,2
10254,OG0263,4
10255,ME0172,2
10255,OG0124,3
10255,PS0317,2
10256,FI0131,28
10256,NI0191,28
10256,OG0260,1
10256,FI0224,25
10256,OG0126,4
10256,CM0218,11
10257,PT0181,1
10257,CT0258,81
10257,OG0262,3
10257,OG0263,1
10258,IM0245,73
10258,IM0250,71
10258,IM0610,71
10258,IM0611,71
10258,IM0615,71
10258,IM0617,71
10258,IM0242,72
10259,CO0184,41
10259,EC0243,7
10259,PT0113,41
10259,PT0040,41
10260,IC0292,64
10260,IC0293,63
10260,IC0611,2
10260,IC0275,61
10261,CO0234,41
10261,EC0243,14
10261,FI0139,2
10261,OG0127,14
10261,CO0143,41
10261,CO0183,41
10261,EC0243,14
10261,FI0140,3
10261,OG0347,36
10262,PS0330,2
10262,PS0331,1
10262,PT0113,7
10262,PS0328,1
10262,PT0307,1
10263,OG0263,2
10264,ST0720,31
10264,ST0790,31
10264,ST0791,31
10265,PT0302,302
10265,ID0283,11
10265,ID0615,194
10265,ID0616,192
10265,ID0617,192
10265,ID0618,192
10266,EC0102,6
10266,ME0145,3
10266,CM0218,9
10267,IM0611,71
10267,IM0617,71
10267,IP0284,58
10267,CO0217,54
10267,IM0614,106
10267,IM0615,106
10267,IP0248,52
10267,PR0312,152
10268,DE0084,9
10268,HL0591,2
10268,ID0246,161
10268,ID0252,162
10268,CM0230,2
10268,ID0280,162
10268,HL0591,12
10268,OG0591,51
10269,GP0030,1
10269,HL0555,6
10269,IC0271,61
10269,IC0273,61
10269,IC0281,64
10269,IC0283,63
10269,IC0292,64
10269,DF0239,8
10269,IC0293,61
10269,OG0260,1
10269,OG0261,6
10269,OG0263,4
10269,OG0264,5
10269,PR0312,170
10270,PT0161,61
10270,OG0260,5
10270,OG0261,10
10270,OG0263,2
10270,OG0264,2
10270,OG0591,56
10271,OG0126,12
10272,ST0256,32
10272,ST0912,31
10272,ST0251,32
10272,ST0258,32
10272,ST0261,31
10272,ST0262,32
10273,DE0147,207
10273,DE0150,200
10273,DE0710,1
10273,DE0161,1
10273,DE0139,210
10273,DE0140,200
10273,DE0147,208
10273,DE0151,200
10273,DE0654,255
10274,ST0251,32
10274,ST0912,31
10274,ST0258,32
10274,ST0261,32
10274,ST0262,31
10275,CM0234,7
10275,CM0244,8
10275,DF0239,7
10275,EC0255,2
10275,PT0113,32
10276,PS0344,2
10276,PS0345,1
10276,PT0113,42
10276,PS0330,2
10276,PS0331,1
10276,PT0307,1
10277,IC0267,67
10277,IC0276,63
10277,IC0266,72
10277,IC0267,67
10277,IC0290,67
10278,FI0140,1
10278,ME0243,2
10278,ME0244,1
10278,NI0247,12
10278,OG0261,5
10279,OG0260,4
10279,OG0261,4
10279,OG0262,1
10279,OG0264,4
10279,OG0261,2
10279,CM0234,6
10279,CM0235,8
10279,IM0234,73
10280,DE0916,3
10280,DE0915,2
10281,GP0038,6
10281,CM0235,4
10281,IP0231,163
10281,CM0232,995
10281,OG0260,5
10282,ID0600,617
10282,ID0601,617
10282,ID0602,617
10282,ID0603,617
10283,PT0305,112
10283,CS0056,2
10283,CS0211,1
10283,CS0212,1
10283,CS0213,1
10283,CS0220,22
10284,CM0231,1
10284,CM0244,6
10284,HL0555,10
10284,ME0217,2
10285,EC0235,1
10285,OG0136,8
10285,OG0137,34
10285,OG0283,2
10285,OG0284,2
10286,IC0269,70
10286,IC0271,64
10286,IC0273,61
10286,OG0263,6
10286,IC0281,64
10286,IC0292,66
10287,PT0191,1
10287,ME0145,5
10287,ME0157,4
10287,NI0191,22
10288,IC0293,63
10288,IC0281,64
10288,IC0292,64
10289,OG0280,1
10289,OG0281,3
10289,OG0282,1
10289,OG0283,2
10289,OG0284,1
10290,NI0253,2
10291,EC0235,6
10291,ME0145,3
10291,OG0124,3
10291,OG0131,3
10292,CT0647,81
10292,CM0244,9
10293,ID0283,6
10293,ID0600,617
10293,ID0601,717
10293,ID0602,617
10293,ID0603,617
10293,CM0232,9
10293,CM0235,8
10294,DT0023,1
10295,CM0230,16
10295,CO0217,51
10295,CT0250,82
10295,DF0239,29
10295,PT0113,34
10295,PT0181,1
10296,PT0113,28
10296,ME0058,3
10296,NI0247,12
10296,PT0308,1
10297,CT0254,81
10297,CT0256,82
10297,CT0258,81
10298,DE0656,255
10298,DE0710,1
10299,ST0252,34
10299,ST0263,32
10299,ST0791,31
10300,DE0140,201
10300,DE0147,207
10300,GP0038,2
10300,HL0595,1
10301,CM0235,4
10301,ID0283,10
10301,IM0260,161
10301,ID0600,618
10301,ID0601,718
10301,ID0602,718
10301,ID0603,718
10302,ID0231,163
10302,IM0247,71
10302,OG0260,4
10302,OG0262,4
10302,OG0263,2
10302,IM0247,72
10302,OG0261,6
10302,OG0264,5
10303,PT0302,302
10303,ID0600,618
10303,ID0601,718
10303,ID0602,718
10303,ID0603,718
10303,CM0235,2
10303,ID0283,10
10304,DE0916,1
10304,DE0916,2
10305,DE0915,3
10305,DE0914,1
10305,DE0150,200
10305,DE0908,200
10305,GP0023,1
10305,DE0151,200
10306,OG0133,86
10307,EC0235,6
10307,EC0243,7
10307,FI0140,10
10308,OG0127,3
10308,OG0135,25
10308,OG0137,2
10309,ME0243,2
10309,ME0244,1
10309,OG0261,6
10310,PS0333,1
10311,FI0139,4
10311,OG0137,33
10311,PT1001,1
10311,EC0235,1
10311,OG0136,9
10311,OG0263,5
10312,CM0028,3
10312,CS0220,20
10312,CM0028,1
10312,HL0550,5
10312,PS0300,1
10313,OG0264,1
10313,OG0261,6
10313,OG0263,4
10314,PT0181,1
10314,CT0646,81
10314,CT0648,81
10314,DF0239,26
10314,CT0246,83
10314,CT0650,81
10315,CM0241,2
10315,DF0239,2
10315,IM0230,79
10315,OG0263,5
10316,NI0191,22
10316,OG0266,1
10316,OG0268,2
10317,PT0300,1
10317,DE0139,208
10317,DE0143,200
10317,DE0145,203
10318,EC0243,14
10318,ME0244,2
10318,ME0248,1
10318,ME0249,2
10318,ME0243,1
10318,OG0261,3
10318,OG0280,3
10318,OG0281,1
10319,EC0243,10
10319,OG0127,4
10320,IC0281,64
10320,IC0291,63
10320,OG0260,5
10320,OG0261,7
10320,PT1001,1
10320,DF0239,23
10320,HL0593,5
10320,IC0281,63
10320,OG0263,5
10320,OG0264,2
10321,MA0057,1
10322,IP0670,51
10322,IP0671,51
10322,IP0672,51
10322,IP0674,51
10322,IP0694,51
10322,CM0235,8
10322,CS0045,5
10322,ID0283,1
10322,PR0312,170
10323,HL0591,4
10323,IC0263,65
10323,IC0269,63
10323,IC0274,63
10323,IC0275,62
10324,DE0151,200
10324,DE0908,200
10324,PR0311,153
10324,DE0663,1
10324,HL0555,13
10324,GP0023,2
10325,ID0283,4
10325,ID0600,617
10325,ID0601,617
10325,ID0602,617
10325,ID0603,617
10326,CS0043,4
10326,GP0056,1
10326,GP0066,1
10326,OG0064,21
10326,PT0113,16
10326,PT0204,111
10327,PT0308,1
10327,ME0243,3
10327,NI0247,12
10327,OG0260,5
10328,ME0243,3
10328,ME0244,1
10328,OG0261,2
10329,OG0352,1
10330,CM0235,4
10330,ME0145,5
10330,ME0156,2
10330,ME0157,1
10331,PR0253,152
10331,PR0613,4
10331,PR0614,145
10331,PR0628,190
10332,OG0261,4
10332,OG0263,6
10332,OG0264,4
10332,IC0269,67
10332,IC0281,65
10332,IC0292,64
10333,CT0310,81
